Diadema 2016-2017, ACSM, concentracoes em ug/m3
data_matlab,ano,mes,dia,horautc,minuto,segundo,org,so4,no3,nh4,chl,ooa,bboa,hoa55,hoa57
736757.125,2017,3,3,3,0,0,7.267,0.274,0.625,0.066,0.182,1.757,1.329,2.098,1.329
736757.145833333,2017,3,3,3,30,0,4.593,0.186,0.493,0.0495,0.136,1.016,0.831,0.893,1.016
736757.166666667,2017,3,3,4,0,0,NaN,NaN,NaN,NaN,0.139,NaN,NaN,NaN,NaN
736757.1875,2017,3,3,4,30,0,1.415,0.735,0.329,0.11,NaN,0.712,0.358,0.224,0.322
736757.208333333,2017,3,3,5,0,0,1.426,0.494,0.395,0.977,0.045,0.775,0.339,0.196,0.339
736757.229166667,2017,3,3,5,30,0,2.184,0.768,0.406,0.636,0.099,0.765,0.561,0.349,0.305
736757.25,2017,3,3,6,0,0,2.315,0.549,0.395,0.889,0.021,0.495,0.364,0.394,0.506
736757.270833333,2017,3,3,6,30,0,2.27,0.417,0.34,0.175,0.027,1.027,0.364,0.217,0.453
736757.291666667,2017,3,3,7,0,0,2.534,0.439,0.296,0.2128,0.013,0.962,0.172,0.605,0.204
736757.3125,2017,3,3,7,30,0,2.02,0.231,0.274,0.40716,-0.005,0.674,0.329,0.474,0.291
736757.333333333,2017,3,3,8,0,0,2.811,0.264,0.253,0.384,0.06,0.62,0.43,0.351,0.893
736757.354166667,2017,3,3,8,30,0,2.681,0.242,0.483,1.582,0.038,1.317,0.422,0.624,0.387
736757.375,2017,3,3,9,0,0,2.99,0.22,0.319,0.099,1.359,0.763,0.366,0.747,0.712
736757.395833333,2017,3,3,9,30,0,3.729,0.264,0.33,0.3782,0.473,0.527,1.29,0.633,0.836
736757.416666667,2017,3,3,10,0,0,4.263,0.154,0.551,0.562,0.111,1.023,0.182,1.571,1.208
736757.4375,2017,3,3,10,30,0,4.891,0.155,0.464,0.21024,0.206,0.725,0.113,1.35,1.498
736757.458333333,2017,3,3,11,0,0,4.393,0.0908,0.465,0.143248,0.053,0.84,0.432,1.63,1.32
736757.479166667,2017,3,3,11,30,0,6.462,0.1,0.488,0.177,0.019,0.752,0.173,2.007,2.156
736757.5,2017,3,3,12,0,0,3.971,0.1,0.333,0.0908496,0.049,1.207,0.142,0.905,1.262
736757.520833333,2017,3,3,12,30,0,4.074,0.1,0.244,0.3,0.097,2.962,0,0.298,1.261
736757.541666667,2017,3,3,13,0,0,3.578,0.222,0.211,0.056,0.013,1.585,0.389,0.95,0.588
736757.5625,2017,3,3,13,30,0,4.809,0.2,0.234,0.189,0.006,1.52,0.281,0.875,1.803
736757.583333333,2017,3,3,14,0,0,4.118,0.368,0.19,0.123,0.013,1.687,0.118,1.085,0.765
736757.604166667,2017,3,3,14,30,0,5.013,0.213,0.19,0.806,-0.006,1.615,0.249,1.432,0.943
736757.625,2017,3,3,15,0,0,2.656,0.191,0.179,0.258,0.033,1.212,0.524,0.992,0.413
736757.645833333,2017,3,3,15,30,0,4.027,0.146,0.179,0.2062,0.001,2.237,0.271,0.724,0.678
736757.666666667,2017,3,3,16,0,0,4.807,0.168,0.236,0.101,0.015,2.761,0.279,0.702,0.578
736757.6875,2017,3,3,16,30,0,3.825,0.259,0.214,0.259,0.008,2.662,0.437,0.53,0.454
736757.708333333,2017,3,3,17,0,0,3.62,0.292,0.169,0.124,0.005,2.313,0.361,0.368,0.271
736757.729166667,2017,3,3,17,30,0,2.759,0.426,0.146,0.37,-0.001,1.979,0.179,0.248,0.449
736757.75,2017,3,3,18,0,0,2.86,0.617,0.179,1.357,-0.045,1.947,0.074,0.463,0.185
736757.770833333,2017,3,3,18,30,0,3.617,0.607,0.197,0.382,-0.027,2.114,0.414,0.623,0.264
736757.791666667,2017,3,3,19,0,0,3.366,0.875,0.258,0.853,-0.015,1.73,0.253,0.732,0.341
736757.8125,2017,3,3,19,30,0,4.408,0.66,0.179,0.47,-0.012,2.534,0.238,0.571,0.85
736757.833333333,2017,3,3,20,0,0,4.064,1.022,0.311,0.3068,-0.013,2.209,0.42,0.719,0.599
736757.854166667,2017,3,3,20,30,0,5.033,0.63,0.221,0.299,0.021,2.341,0.219,0.927,1.201
736757.875,2017,3,3,21,0,0,4.406,0.387,0.232,0.32836,0.032,1.484,0.613,1.254,0.66
736757.895833333,2017,3,3,21,30,0,4.897,0.088,0.21,0.783,0.078,1.198,0.52,2.024,1.026
736757.916666667,2017,3,3,22,0,0,8.306,0.694,0.397,0.33,0.046,2.099,0.511,3.432,1.334
736757.9375,2017,3,3,22,30,0,8.421,0.991,0.704,0.407,0.045,2.362,0.985,2.267,1.709
736757.958333333,2017,3,3,23,0,0,8.516,0.737,0.858,0.528,0.123,2.052,1.203,2.463,1.779
736757.979166667,2017,3,3,23,30,0,7.9,0.396,0.627,0.814,0.319,1.864,0.93,2.956,1.433
736758,2017,3,4,0,0,0,7.537,0.319,0.616,0.517,0.199,1.685,0.976,2.122,1.767
736758.020833333,2017,3,4,0,30,0,5.435,0.308,0.418,0.418,0.05,1.543,0.283,2.482,0.753
736758.041666667,2017,3,4,1,0,0,4.168,0.198,0.286,0.176,0.052,1.188,0.683,1.084,0.938
736758.0625,2017,3,4,1,30,0,4.267,0.165,0.297,0.2068,0.001,0.696,0.682,1.451,1.037
736758.083333333,2017,3,4,2,0,0,5.18,0.033,0.308,0.374,0.016,0.929,0.713,1.518,1.092
736758.104166667,2017,3,4,2,30,0,6.337,0.011,0.407,0.319,0.03,1.212,0.981,2.465,1.415
736758.125,2017,3,4,3,0,0,6.539,0.462,0.396,0.385,0.042,2.242,0.66,2.184,0.999
736758.145833333,2017,3,4,3,30,0,3.733,0.275,0.418,0.264,0.027,1.749,0.559,0.813,0.563
736758.166666667,2017,3,4,4,0,0,3.304,0.474,0.396,0.496,-0.016,1.633,0.089,0.854,0.459
736758.1875,2017,3,4,4,30,0,2.544,0.374,0.385,0.218,0.073,0.941,0.425,0.483,0.322
736758.208333333,2017,3,4,5,0,0,2.478,0.584,0.352,0.033,0.007,1.312,0.257,0.538,0.227
736758.229166667,2017,3,4,5,30,0,2.015,0.617,0.44,0.33,0.034,1.201,0.257,0.659,0.202
736758.25,2017,3,4,6,0,0,2.95,0.605,0.352,0.253,0.006,1.47,0.286,0.375,0.291
736758.270833333,2017,3,4,6,30,0,2.103,0.44,0.198,0.484,0.026,1.245,0.223,0.233,0.364
736758.291666667,2017,3,4,7,0,0,2.226,0.452,0.297,0.1562,0.013,1.474,0.162,0.418,0.255
736758.3125,2017,3,4,7,30,0,3.33,0.452,0.397,0.176,0.024,1.543,0.327,0.905,0.211
736758.333333333,2017,3,4,8,0,0,3,0.364,0.529,0.342,0.077,1.432,0.348,0.467,0.5
736758.354166667,2017,3,4,8,30,0,2.824,0.596,0.574,0.463,0.068,1.469,0.253,0.546,0.48
736758.375,2017,3,4,9,0,0,2.738,1.005,0.74,0.265,0.036,1.468,0,0.862,0.425
736758.395833333,2017,3,4,9,30,0,3.638,1.979,0.796,1.128,-0.006,1.366,0.402,0.368,0.643
736758.416666667,2017,3,4,10,0,0,2.849,2.561,0.953,1.308,0.074,1.391,0.398,0.379,0.474
736758.4375,2017,3,4,10,30,0,3.335,2.646,0.767,1.312,0.041,1.851,0.043,1.009,0.333
736758.458333333,2017,3,4,11,0,0,3.085,2.261,0.59,1.96,0.085,1.222,0.5,0.331,0.806
736758.479166667,2017,3,4,11,30,0,3.158,2.02,0.536,1.027,0.033,1.374,0.218,0.777,0.526
736758.5,2017,3,4,12,0,0,2.761,1.923,0.369,0.771,0.014,1.325,0.336,0.509,0.523
736758.520833333,2017,3,4,12,30,0,3.16,1.714,0.314,0.538,0.019,1.905,0.193,0.668,0.508
736758.541666667,2017,3,4,13,0,0,3.765,2.124,0.371,0.944,0.039,2.357,0.399,0.823,0.226
736758.5625,2017,3,4,13,30,0,4.046,2.581,0.304,1.24,0.077,2.544,0.417,0.444,0.474
736758.583333333,2017,3,4,14,0,0,4.279,2.653,0.316,0.994,-0.006,2.885,0.272,0.499,0.46
736758.604166667,2017,3,4,14,30,0,4.061,2.274,0.351,1.007,-0.004,2.787,0.345,0.395,0.473
736758.625,2017,3,4,15,0,0,3.926,1.362,0.306,0.635,-0.043,2.789,0.341,0.494,0.364
736758.645833333,2017,3,4,15,30,0,4.661,1.307,0.284,0.102,-0.006,3.034,0.349,0.664,0.32
736758.666666667,2017,3,4,16,0,0,3.807,1.375,0.273,0.943,-0.039,2.78,0.398,0.824,0.465
736758.6875,2017,3,4,16,30,0,4.078,0.897,0.216,0.398,-0.012,2.7,0.623,0.46,0.418
736758.708333333,2017,3,4,17,0,0,3.749,0.568,0.148,0.602,-0.002,2.593,0.308,0.494,0.381
736758.729166667,2017,3,4,17,30,0,3.248,0.443,0.125,0.3858,-0.006,2.1,0.032,0.53,0.43
736758.75,2017,3,4,18,0,0,3.698,0.363,0.227,0.726,-0.007,2.113,0.156,0.554,0.404
736758.770833333,2017,3,4,18,30,0,4.348,0.532,0.204,0.532,-0.038,2.61,0.483,0.651,0.325
736758.791666667,2017,3,4,19,0,0,4.08,0.576,0.215,0.543,0.013,2.641,0.624,0.749,0.342
736758.8125,2017,3,4,19,30,0,4.826,0.598,0.214,0.958,0.008,2.305,0.62,0.756,0.947
736758.833333333,2017,3,4,20,0,0,NaN,NaN,NaN,NaN,0.022,NaN,NaN,NaN,NaN
736758.854166667,2017,3,4,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736758.875,2017,3,4,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736758.895833333,2017,3,4,21,30,0,6.624,0.423,0.367,0.078,NaN,2.708,0.362,2.111,0.961
736758.916666667,2017,3,4,22,0,0,6.782,0.389,0.311,0.09725,0.061,2.353,0.404,2.438,1.458
736758.9375,2017,3,4,22,30,0,8.597,0.178,0.389,0.233,-0.02,1.917,0.997,2.909,2.277
736758.958333333,2017,3,4,23,0,0,8.503,0.344,0.366,0.1,0.043,1.587,0.808,3.475,1.914
736758.979166667,2017,3,4,23,30,0,6.536,0.466,0.266,0.089,0.001,1.933,0.378,2.212,1.783
736759,2017,3,5,0,0,0,7.146,0.022,0.233,0.522,0.034,1.178,0.786,2.981,1.474
736759.020833333,2017,3,5,0,30,0,6.781,0.133,0.233,0.033,0.046,1.19,0.635,3.223,1.129
736759.041666667,2017,3,5,1,0,0,7.673,0.188,0.244,0.1862,0.049,1.398,0.879,2.837,1.807
736759.0625,2017,3,5,1,30,0,7.251,0.122,0.199,0.199,-0.007,1.653,0.713,3.176,1.283
736759.083333333,2017,3,5,2,0,0,6.95,0.277,0.288,0.421,0.048,1.454,0.798,2.836,1.317
736759.104166667,2017,3,5,2,30,0,6.751,0.41,0.332,0.576,0.02,1.5,0.797,2.333,1.45
736759.125,2017,3,5,3,0,0,8.701,0.664,0.421,0.257,0.04,2.246,0.585,3.817,1.445
736759.145833333,2017,3,5,3,30,0,7.885,0.886,0.565,0.377,0.031,2.197,0.662,3.415,1.382
736759.166666667,2017,3,5,4,0,0,6.434,0.698,0.476,0.664,0.045,1.764,0.431,2.023,1.849
736759.1875,2017,3,5,4,30,0,4.871,0.565,0.299,0.421,0.068,1.564,0.955,0.886,0.698
736759.208333333,2017,3,5,5,0,0,3.156,0.62,0.31,0.565,0.016,1.342,0.54,0.825,0.432
736759.229166667,2017,3,5,5,30,0,1.783,0.72,0.111,0.21,0.032,1.214,0.204,0.2,0.494
736759.25,2017,3,5,6,0,0,1.661,1.163,0.277,0.952,0.02,1.128,0.028,0.105,0.525
736759.270833333,2017,3,5,6,30,0,1.883,1.628,0.222,0.687,-0.013,1.233,0.171,0.162,0.466
736759.291666667,2017,3,5,7,0,0,1.883,1.363,0.222,0.011,0.027,0.931,0.209,0.249,0.29
736759.3125,2017,3,5,7,30,0,1.984,0.776,0.188,0.244,0.019,1.034,0.227,0.152,0.243
736759.333333333,2017,3,5,8,0,0,2.283,1.008,0.122,0.337,0.049,1.197,0.056,0.424,0.072
736759.354166667,2017,3,5,8,30,0,1.352,0.632,0.122,0.765,0.024,0.526,0.3,0.04,0.52
736759.375,2017,3,5,9,0,0,2.261,0.654,0.222,0.787,-0.012,0.897,0.27,0.274,0.415
736759.395833333,2017,3,5,9,30,0,2.052,1.02,0.155,0.654,0.029,1.006,0.237,0.264,0.279
736759.416666667,2017,3,5,10,0,0,0.266,0.866,0.133,0.955,-0,0.542,0.32,0.191,0.243
736759.4375,2017,3,5,10,30,0,1.568,1.279,0.1,0.611,0.021,1.036,0.092,0.069,0.33
736759.458333333,2017,3,5,11,0,0,1.959,1.336,0.156,0.156,0.032,1.182,0.1,0.4,0.198
736759.479166667,2017,3,5,11,30,0,2.005,1.08,0.189,1.136,0.032,1.185,0.091,0.243,0.386
736759.5,2017,3,5,12,0,0,1.683,1.048,0.123,0.769,-0.034,0.978,0.076,0.24,0.278
736759.520833333,2017,3,5,12,30,0,2.343,0.703,0.145,0.145,0.024,1.632,0.081,0.269,0.238
736759.541666667,2017,3,5,13,0,0,2.494,0.179,0.168,0.078,-0.002,1.235,0.393,0.129,0.372
736759.5625,2017,3,5,13,30,0,2.406,0.315,0.169,0.461,-0.005,1.912,0.23,0,0.421
736759.583333333,2017,3,5,14,0,0,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN
736759.604166667,2017,3,5,14,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.625,2017,3,5,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.645833333,2017,3,5,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.666666667,2017,3,5,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.6875,2017,3,5,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.708333333,2017,3,5,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.729166667,2017,3,5,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.75,2017,3,5,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.770833333,2017,3,5,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.791666667,2017,3,5,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.8125,2017,3,5,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.833333333,2017,3,5,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.854166667,2017,3,5,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.875,2017,3,5,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.895833333,2017,3,5,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.916666667,2017,3,5,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.9375,2017,3,5,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.958333333,2017,3,5,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736759.979166667,2017,3,5,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760,2017,3,6,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.020833333,2017,3,6,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.041666667,2017,3,6,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.0625,2017,3,6,1,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.083333333,2017,3,6,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.104166667,2017,3,6,2,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.125,2017,3,6,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.145833333,2017,3,6,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.166666667,2017,3,6,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.1875,2017,3,6,4,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.208333333,2017,3,6,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.229166667,2017,3,6,5,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.25,2017,3,6,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.270833333,2017,3,6,6,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.291666667,2017,3,6,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.3125,2017,3,6,7,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.333333333,2017,3,6,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.354166667,2017,3,6,8,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.375,2017,3,6,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.395833333,2017,3,6,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.416666667,2017,3,6,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.4375,2017,3,6,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.458333333,2017,3,6,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.479166667,2017,3,6,11,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.5,2017,3,6,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736760.520833333,2017,3,6,12,30,0,2.623,1.328,0.469,0.558,NaN,1.57,0.289,0.33,0.311
736760.541666667,2017,3,6,13,0,0,1.984,1.21,0.291,0.527,0.048,0.975,0.163,0.599,0.238
736760.5625,2017,3,6,13,30,0,3.115,2.384,0.259,1.586,0.023,1.942,0.256,0.279,0.234
736760.583333333,2017,3,6,14,0,0,4.033,3.179,0.202,1.202,0.001,2.622,0.144,0.534,0.499
736760.604166667,2017,3,6,14,30,0,4.102,4.079,0.202,2.701,-0.017,2.698,0.42,0.656,0.056
736760.625,2017,3,6,15,0,0,4.002,4.883,0.357,2.43,0.014,2.746,0.141,0.319,0.473
736760.645833333,2017,3,6,15,30,0,3.334,4.309,0.299,1.817,0.036,2.813,0.115,0.174,0.354
736760.666666667,2017,3,6,16,0,0,3.654,4.217,0.265,1.832,-0.002,2.665,0.104,0.379,0.175
736760.6875,2017,3,6,16,30,0,4.187,5.818,0.353,2.534,-0.014,2.752,0.35,0.618,0.304
736760.708333333,2017,3,6,17,0,0,2.898,0.683,0.287,0.463,-0.025,1.645,0.452,0.981,0.499
736760.729166667,2017,3,6,17,30,0,5.16,0.662,0.441,0.055,0.054,2.236,0.618,1.178,0.535
736760.75,2017,3,6,18,0,0,3.797,0.784,0.375,0.773,0.004,1.383,0.394,1,0.667
736760.770833333,2017,3,6,18,30,0,4.651,0.784,0.608,0.663,0.033,1.491,0.476,1.307,0.951
736760.791666667,2017,3,6,19,0,0,5.942,0.563,1.082,0.298,-0.03,1.917,0.767,1.868,1.084
736760.8125,2017,3,6,19,30,0,8.655,0.883,1.524,0.795,0.06,2.805,1.014,1.998,1.589
736760.833333333,2017,3,6,20,0,0,7.956,0.982,1.744,1.523,0.19,2.457,1.728,1.315,1.539
736760.854166667,2017,3,6,20,30,0,7.818,0.959,1.886,0.507,0.248,3.108,1.283,1.529,1.529
736760.875,2017,3,6,21,0,0,10.218,0.761,1.94,0.739,0.168,3.748,0.922,2.705,1.999
736760.895833333,2017,3,6,21,30,0,5.828,0.87,0.925,0.804,0.148,1.94,0.749,1.209,1.224
736760.916666667,2017,3,6,22,0,0,6.351,0.826,0.881,0.792,0.064,2.299,0.548,1.602,1.174
736760.9375,2017,3,6,22,30,0,5.651,1.132,1.187,0.88,0.028,2.059,0.649,1.611,1.121
736760.958333333,2017,3,6,23,0,0,6.824,1.648,1.264,1.473,0.145,2.071,0.703,2.432,1.154
736760.979166667,2017,3,6,23,30,0,6.185,1.714,1.34,1.11,0.2,2.239,0.862,1.47,1.155
736761,2017,3,7,0,0,0,4.472,1.648,1.22,1.483,0.139,2.283,0.716,0.918,0.824
736761.020833333,2017,3,7,0,30,0,3.748,0.989,0.66,1.209,0.022,1.048,0.194,1.76,0.648
736761.041666667,2017,3,7,1,0,0,2.803,1.352,0.616,1.308,0.051,1.195,0.381,0.53,0.228
736761.0625,2017,3,7,1,30,0,2.187,2.769,0.703,1.297,0.08,0.917,0.02,0.723,0.399
736761.083333333,2017,3,7,2,0,0,1.659,2.098,0.417,1.285,0.016,1.332,0.205,0.459,0.186
736761.104166667,2017,3,7,2,30,0,2.624,1.724,0.494,0.604,0.138,1.142,0.173,0.424,0.391
736761.125,2017,3,7,3,0,0,1.997,2.326,0.472,0.944,0.197,0.983,0.035,0.222,0.151
736761.145833333,2017,3,7,3,30,0,1.47,2.019,0.406,1.13,0.012,0.754,0.163,0.384,0
736761.166666667,2017,3,7,4,0,0,1.559,1.592,0.461,0.867,0.048,0.848,0.041,0.485,0
736761.1875,2017,3,7,4,30,0,1.669,1.603,0.516,0.505,-0.018,0.818,0.234,0.356,0.148
736761.208333333,2017,3,7,5,0,0,1.538,1.362,0.527,1.197,0.1,1.001,0.155,0.059,0.19
736761.229166667,2017,3,7,5,30,0,1.604,1.462,0.758,0.231,0.005,0.907,0.063,0.173,0.106
736761.25,2017,3,7,6,0,0,1.913,1.869,0.934,1.737,0.036,0.973,0.127,0.377,0.24
736761.270833333,2017,3,7,6,30,0,3.067,2.111,1.187,1.473,0.111,1.293,0.206,1.026,0.309
736761.291666667,2017,3,7,7,0,0,5.288,2.243,1.781,1.22,0.356,2.252,1.057,0.725,0.919
736761.3125,2017,3,7,7,30,0,4.762,2.582,1.445,1.895,0.331,2.139,0.811,0.694,0.698
736761.333333333,2017,3,7,8,0,0,5.657,2.713,1.461,2.23,0.331,1.963,0.702,0.949,1.007
736761.354166667,2017,3,7,8,30,0,5.649,2.583,1.495,2.088,0.466,2.433,0.477,1.146,0.862
736761.375,2017,3,7,9,0,0,5.62,4.122,1.796,3.251,0.672,1.623,0.637,1.208,1.488
736761.395833333,2017,3,7,9,30,0,5.252,3.737,1.835,2.289,0.495,1.68,0.442,1.236,0.728
736761.416666667,2017,3,7,10,0,0,4.515,2.463,1.387,1.964,0.396,1.953,0.278,1.304,0.826
736761.4375,2017,3,7,10,30,0,3.007,2.071,1.136,1.125,0.415,0.955,0.21,0.842,0.601
736761.458333333,2017,3,7,11,0,0,3.152,1.8,0.693,1.163,0.104,1.49,0.195,0.805,0.846
736761.479166667,2017,3,7,11,30,0,3.168,1.321,0.336,0.582,0.101,1.199,0.041,0.993,0.713
736761.5,2017,3,7,12,0,0,4.065,1.243,0.358,0.213,0.027,1.505,0.109,1.006,0.738
736761.520833333,2017,3,7,12,30,0,4.449,1.042,0.459,0.895314285714286,0.011,2.389,0.038,0.706,0.702
736761.541666667,2017,3,7,13,0,0,3.735,0.875,0.325,0.763,0.024,2.452,0.353,0.512,0.27
736761.5625,2017,3,7,13,30,0,2.659,1.38,0.213,0.639,-0.006,1.374,0.05,0.517,0.219
736761.583333333,2017,3,7,14,0,0,4.211,5.32,0.358,2.99,-0.005,2.612,0.429,0.46,0.316
736761.604166667,2017,3,7,14,30,0,4.298,7.801,0.414,3.615,0.018,2.669,0.289,0.443,0.452
736761.625,2017,3,7,15,0,0,3.835,7.232,0.303,3.465,0.008,3.064,0.06,0.258,0.326
736761.645833333,2017,3,7,15,30,0,5.387,4.354,0.303,2.2,0.019,2.74,0,0.228,0.14
736761.666666667,2017,3,7,16,0,0,NaN,NaN,NaN,NaN,-0.025,NaN,NaN,NaN,NaN
736761.6875,2017,3,7,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.708333333,2017,3,7,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.729166667,2017,3,7,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.75,2017,3,7,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.770833333,2017,3,7,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.791666667,2017,3,7,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.8125,2017,3,7,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.833333333,2017,3,7,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736761.854166667,2017,3,7,20,30,0,2.706,4.402,0.189,2.451,NaN,0.416,0.574,0.564,0.312
736761.875,2017,3,7,21,0,0,2.145,3.129,0.177,1.426,0.001,0.558,0.268,0.418,0.474
736761.895833333,2017,3,7,21,30,0,2.137,2.556,0.143,1.212,-0.029,0.619,0.283,0.885,0.088
736761.916666667,2017,3,7,22,0,0,1.85,0.186,0.033,0.022,0.02,0.406,0.059,0.506,0.188
736761.9375,2017,3,7,22,30,0,3.166,0,0.087,0.044,0.016,0.588,0.342,0.914,0.663
736761.958333333,2017,3,7,23,0,0,1.649,0.197,0.087,0.087,-0.003,0.404,0.099,0.842,0.265
736761.979166667,2017,3,7,23,30,0,2.393,0.404,0.131,0.066,0.011,0.465,0.171,0.632,0.626
736762,2017,3,8,0,0,0,2.176,0.197,0.175,0.0436,0.065,0.24,0.148,0.584,0.701
736762.020833333,2017,3,8,0,30,0,3.04,0.131,0.208,0.10052,-0.027,0.811,0.26,0.487,0.848
736762.041666667,2017,3,8,1,0,0,1.529,0.12,0.164,0.393,0.024,0.53,0.275,0.365,0.587
736762.0625,2017,3,8,1,30,0,1.245,0.142,0.098,0.153,0.25,0.61,0.058,0.409,0.271
736762.083333333,2017,3,8,2,0,0,1.747,0.208,0.109,0.317,-0.005,0.836,0.135,0.181,0.342
736762.104166667,2017,3,8,2,30,0,1.038,0.109,0.087,0.24,0.007,0.807,0.144,0.051,0.277
736762.125,2017,3,8,3,0,0,0.994,0.1248,0.109,0.044,0.001,0.511,0.188,0.007,0.222
736762.145833333,2017,3,8,3,30,0,1.923,0.186,0.229,0.197,0.008,0.593,0.192,0.255,0.09
736762.166666667,2017,3,8,4,0,0,1.148,0.208,0.394,0.197,0.028,0.785,0.174,0.207,0.286
736762.1875,2017,3,8,4,30,0,1.16,0.153,0.656,0.328,0.026,0.711,0.267,0.312,0.209
736762.208333333,2017,3,8,5,0,0,1.818,0.197,0.602,0.482,0.017,0.854,0.194,0.3,0.207
736762.229166667,2017,3,8,5,30,0,1.47,0.23,0.329,1.579,0.504,0.303,0.352,0.189,0.305
736762.25,2017,3,8,6,0,0,0.571,0.176,0.154,0.351,2.111,0.467,0.102,0.223,0.041
736762.270833333,2017,3,8,6,30,0,0.307,0.176,0.088,0.428,0.984,0.05,0.172,0.047,0
736762.291666667,2017,3,8,7,0,0,0.362,0.373,0.033,0.3948,-0.004,0.175,0.019,0.099,0.015
736762.3125,2017,3,8,7,30,0,1.152,0.362,0.088,0.241,-0.033,0.291,0.152,0.158,0.015
